"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"03","GO:0015979","photosynthesis","77/2188","225/21869",3.50498276372176e-23,3.74857906580042e-20,3.1895343149868e-20,"AT5G38410/AT2G34860/AT1G56190/AT1G71500/AT4G27600/AT2G28605/AT1G12900/AT1G55480/AT4G21280/ATCG00280/AT1G64770/ATCG01100/AT4G09650/AT1G50250/AT2G05070/AT3G27690/AT1G29920/AT2G05100/AT3G08940/AT5G64040/AT1G34000/AT5G02120/AT1G76450/ATCG01010/AT4G04020/AT1G43670/AT1G20020/AT1G70760/AT3G04790/AT1G14150/AT2G20890/AT3G16250/AT4G00895/AT1G45474/AT3G60750/AT5G42270/AT3G54050/AT3G49720/AT1G15980/AT3G56650/AT5G66190/AT2G30950/AT1G06680/AT1G08380/AT1G29930/AT1G75690/AT1G79040/AT2G18790/AT2G30570/AT2G34430/AT3G50820/AT3G61470/AT4G05180/AT4G22890/AT5G01530/AT5G66570/AT1G15820/AT1G29910/AT1G61520/AT1G67740/AT2G46820/AT3G47470/AT3G54890/AT4G10340/AT5G54270/AT1G54780/AT1G55670/AT1G54130/AT3G27925/AT4G02260/AT4G01037/AT5G44650/AT2G39470/AT3G55330/AT4G04640/AT3G08010/AT5G59400",77
"03","GO:0006457","protein folding","58/2188","195/21869",1.11723396199133e-14,5.97440861174864e-12,5.08341452706056e-12,"AT2G29960/AT1G21750/AT5G58710/AT1G12060/AT1G72280/AT2G28000/AT5G20720/AT4G37910/AT5G55200/AT1G24510/AT2G22360/AT4G35450/AT4G24280/AT1G33360/AT3G54826/AT5G15450/AT1G09210/AT3G12580/AT5G62390/AT3G47940/AT4G04330/AT5G56000/AT4G39960/AT5G59610/AT5G22060/AT5G49910/AT5G56010/AT4G29520/AT2G04030/AT3G09440/AT3G13470/AT4G22670/AT5G28540/AT5G56030/AT4G24190/AT5G61790/AT1G56340/AT4G02450/AT5G42020/AT4G34870/AT5G25530/AT4G32420/AT2G21130/AT3G62600/AT2G16600/AT3G17880/AT3G50960/AT4G39920/AT1G36390/AT4G13830/AT5G48580/AT2G29500/AT5G53350/AT1G80030/AT4G28480/AT3G46230/AT3G44110/AT3G16420",58
"03","GO:0009409","response to cold","89/2188","400/21869",3.02146374617725e-13,8.07863869134144e-11,6.87383002255326e-11,"AT4G26080/AT2G38170/AT4G31990/AT1G17610/AT1G19120/AT1G27320/AT2G36530/AT1G63940/AT3G11630/AT1G69270/AT1G56070/AT2G27710/AT5G20720/AT2G39460/AT3G20740/AT4G35450/AT1G36160/AT4G09650/AT1G21760/AT3G22840/AT5G01820/AT1G23740/AT2G05070/AT2G40880/AT3G27690/AT2G05100/AT3G23000/AT3G61580/AT5G66400/AT4G04020/AT5G12380/AT5G62390/AT1G20440/AT2G37230/AT3G05880/AT4G04330/AT4G25480/AT4G25490/AT4G39260/AT1G10760/AT2G21660/AT2G28900/AT2G37220/AT2G42530/AT5G37500/AT1G16880/AT1G20450/AT5G54770/AT1G70200/AT3G09260/AT1G45474/AT3G25770/AT3G54050/AT4G39730/AT3G17390/AT5G59010/AT1G07720/AT1G09340/AT4G37930/AT5G43170/AT5G61030/AT2G18790/AT3G61470/AT1G61520/AT3G47470/AT3G54890/AT5G63320/AT2G03440/AT5G43760/AT5G52310/AT1G35720/AT2G47730/AT4G03430/AT1G05200/AT3G49260/AT5G03740/AT5G67320/AT1G31812/AT3G16690/AT4G12480/AT1G15950/AT2G38470/AT5G04530/AT3G27660/AT5G04590/AT1G09780/AT1G53240/AT3G52150/AT4G11150",89
"03","GO:0044550","secondary metabolite biosynthetic process","48/2188","174/21869",4.19318910340348e-11,9.96581276908895e-09,8.4795601868826e-09,"AT2G20610/AT4G38620/AT4G37980/AT2G30770/AT1G04220/AT1G62570/AT4G13430/AT3G16340/AT1G22640/AT2G40890/AT1G16410/AT4G13770/AT5G14200/AT1G32640/AT4G36220/AT5G54160/AT2G37040/AT4G34050/AT5G13930/AT3G13610/AT1G73500/AT2G25450/AT3G24503/AT5G13420/AT4G39330/AT1G12140/AT1G07890/AT2G43100/AT3G17390/AT1G74090/AT1G16400/AT3G19710/AT5G23010/AT1G24100/AT1G74100/AT1G17840/AT1G76790/AT3G52430/AT4G30530/AT1G15950/AT2G38470/AT1G05850/AT2G30490/AT1G16490/AT4G39950/AT4G31500/AT2G28670/AT5G05170",48
"03","GO:0009414","response to water deprivation","76/2188","406/21869",5.73437913578379e-08,5.57538044156433e-06,4.74389546687568e-06,"AT1G61660/AT3G49190/AT2G22125/AT1G19120/AT1G78380/AT1G27320/AT1G32080/AT2G05520/AT3G45140/AT1G69270/AT5G64960/AT4G30960/AT1G76080/AT2G39800/AT1G02820/AT1G10370/AT5G01820/AT2G05070/AT2G40880/AT3G27690/AT2G05100/AT4G08920/AT5G67030/AT2G44060/AT5G66400/AT1G32640/AT2G37040/AT5G12380/AT5G19000/AT5G25610/AT2G38340/AT3G57540/AT1G20440/AT3G29320/AT4G04330/AT4G25480/AT4G25490/AT2G21660/AT3G46970/AT5G37500/AT1G20450/AT1G33240/AT2G20890/AT5G11270/AT2G25170/AT3G24500/AT1G67360/AT3G46620/AT4G39730/AT5G48870/AT2G04030/AT5G56030/AT4G24190/AT5G23010/AT1G09340/AT3G48170/AT5G59550/AT1G16060/AT5G13030/AT2G16600/AT1G54160/AT2G28740/AT5G08490/AT5G26340/AT5G52310/AT1G35720/AT2G22430/AT5G44650/AT5G03740/AT2G38470/AT1G05850/AT4G39950/AT3G12630/AT3G11130/AT3G23050/AT3G52150",76
"03","GO:0009644","response to high light intensity","21/2188","63/21869",3.99714865410943e-07,2.94824171418623e-05,2.5085553622342e-05,"AT2G39460/AT1G55480/AT3G22840/AT2G05070/AT3G27690/AT2G05100/AT4G08920/AT5G02120/AT4G04020/AT1G45474/AT5G42270/AT2G30950/AT3G50820/AT3G61470/AT5G66570/AT1G61520/AT1G67740/AT3G47470/AT3G54890/AT5G54270/AT4G34190",21
"03","GO:0009657","plastid organization","61/2188","319/21869",5.38058045820099e-07,3.71260051615868e-05,3.15892143029864e-05,"AT1G32500/AT1G58200/AT2G26890/AT3G10350/AT5G58140/AT1G32080/AT2G33150/AT2G25625/AT1G49970/AT1G06950/AT2G34860/AT3G56910/AT1G56190/AT2G28000/AT2G01110/AT1G08540/AT2G26570/AT5G10470/AT1G44575/AT5G15450/AT3G07700/AT3G56940/AT5G44190/AT5G64050/AT4G28740/AT2G16365/AT4G14870/AT2G31040/AT3G47450/AT1G68590/AT2G20890/AT4G01940/AT5G39980/AT1G70200/AT3G18870/AT1G69200/AT5G07900/AT2G32480/AT3G57190/AT5G42310/AT1G09340/AT3G63140/AT5G24660/AT2G04270/AT2G30950/AT2G46820/AT5G62430/AT1G50900/AT1G74730/AT1G45545/AT4G31850/AT5G22830/AT3G45780/AT2G31840/AT3G57180/AT5G44650/AT3G48870/AT3G46950/AT5G45390/AT3G08010/AT5G20610",61
"03","GO:0042254","ribosome biogenesis","66/2188","356/21869",6.0087259077934e-07,4.01645772399065e-05,3.41746286005749e-05,"AT1G31970/AT4G25730/AT1G66580/AT5G16780/AT1G49970/AT3G52380/AT3G56990/AT5G61170/AT5G05210/AT2G37990/AT1G14320/AT1G69620/AT2G47610/AT3G11510/AT3G25520/AT5G20290/AT5G67510/AT1G67120/AT1G72370/AT2G43650/AT2G47990/AT1G18540/AT2G01250/AT2G39460/AT3G55750/AT5G39740/AT3G58660/AT1G43170/AT3G57150/AT1G04270/AT1G29320/AT1G18080/AT3G55620/AT1G41880/AT1G16280/AT2G37220/AT1G76050/AT1G70200/AT3G01160/AT4G21770/AT1G48920/AT2G18220/AT3G02560/AT4G02400/AT5G04600/AT3G07170/AT1G09340/AT1G74060/AT3G63140/AT2G04270/AT1G55140/AT2G45710/AT1G10490/AT1G78190/AT5G50250/AT1G06190/AT4G34730/AT5G38720/AT1G12800/AT3G57180/AT5G55920/AT3G12990/AT1G70070/AT4G23540/AT3G52150/AT5G09510",66
"03","GO:0006006","glucose metabolic process","16/2188","45/21869",3.64839045296332e-06,0.000162581399560178,0.000138334804674859,"AT3G52930/AT1G24280/AT3G47800/AT1G56190/AT1G01320/AT2G01140/AT1G12900/AT3G04120/AT4G38970/AT1G13440/AT1G43670/AT1G79550/AT3G54050/AT4G26520/AT4G26530/AT1G09780",16
"03","GO:0009743","response to carbohydrate","31/2188","157/21869",0.000171033905454448,0.00409904926870147,0.003487737105674,"AT1G27320/AT5G42890/AT5G04140/AT1G78580/AT3G04120/AT1G56570/AT5G01820/AT1G29920/AT5G67030/AT1G18080/AT3G57540/AT4G30850/AT1G43670/AT2G28900/AT1G16880/AT2G20890/AT1G79550/AT3G02570/AT5G13420/AT3G54320/AT5G41670/AT3G63210/AT1G74670/AT5G52310/AT5G45830/AT3G52430/AT3G16690/AT4G38630/AT1G66180/AT1G31930/AT2G28350",31
"03","GO:0030104","water homeostasis","7/2188","14/21869",0.000180704737953014,0.00424755422507141,0.00361409475906029,"AT2G05070/AT3G27690/AT2G05100/AT1G21270/AT2G25170/AT1G12480/AT4G20140",7
"03","GO:0016122","xanthophyll metabolic process","7/2188","16/21869",0.000502903277896737,0.0101482085983125,0.00863475439407606,"AT1G08550/AT2G21860/AT5G67030/AT3G10230/AT4G00370/AT1G31800/AT1G28100",7
"03","GO:0009608","response to symbiont","6/2188","12/21869",0.00054008640853174,0.0107966806341065,0.00918651648156792,"AT1G19570/AT1G10760/AT3G09260/AT5G16590/AT5G52310/AT5G64250",6
"03","GO:1990641","response to iron ion starvation","6/2188","13/21869",0.000918240844628637,0.015839654569844,0.0134774059453558,"AT4G26970/AT2G30766/AT3G07700/AT3G13610/AT4G35830/AT3G12820",6
"03","GO:0034219","carbohydrate transmembrane transport","9/2188","28/21869",0.00116636488929255,0.0196445236078486,0.0167148354213578,"AT1G71880/AT4G00370/AT4G21480/AT5G61520/AT5G23270/AT1G50310/AT5G26340/AT3G16690/AT3G57990",9
"03","GO:0009965","leaf morphogenesis","23/2188","118/21869",0.00133899560015708,0.0219944212995689,0.0187142808626533,"AT3G61460/AT5G16780/AT5G67100/AT5G08370/AT3G25520/AT2G37630/AT3G53020/AT5G39740/AT4G08920/AT2G26330/AT1G27340/AT2G32280/AT1G53230/AT5G50320/AT1G27370/AT1G48920/AT3G49720/AT5G55540/AT2G42200/AT1G17840/AT5G55920/AT2G23760/AT3G15730",23
"03","GO:0009827","plant-type cell wall modification","15/2188","65/21869",0.00158707959999215,0.0245997337998783,0.0209310497969979,"AT4G38210/AT3G03220/AT2G39700/AT1G69530/AT1G48100/AT2G40610/AT3G56960/AT1G26770/AT4G28250/AT1G73360/AT3G29030/AT2G20650/AT5G63800/AT3G45970/AT5G06700",15
"03","GO:0072598","protein localization to chloroplast","13/2188","55/21869",0.0025347835436027,0.0345344076418228,0.0293841149640568,"AT3G10350/AT1G06950/AT4G35450/AT4G24280/AT1G79560/AT2G28900/AT2G20890/AT5G49910/AT2G24820/AT2G04030/AT5G55210/AT5G57180/AT3G48870",13
"03","GO:0010029","regulation of seed germination","18/2188","90/21869",0.00318499712115662,0.0407946637254731,0.0347107470688925,"AT1G54060/AT1G27320/AT3G48990/AT2G43820/AT5G66730/AT3G22840/AT3G06500/AT2G20180/AT1G62380/AT1G20450/AT5G56030/AT1G16060/AT2G18790/AT1G18100/AT3G47620/AT5G17490/AT4G38630/AT3G52150",18
"03","GO:0006949","syncytium formation","6/2188","16/21869",0.00329176785092492,0.0414181849007553,0.0352412793451962,"AT4G38210/AT2G39700/AT1G69530/AT2G40610/AT1G26770/AT4G28250",6
"03","GO:0016049","cell growth","68/2188","494/21869",0.00422526925561102,0.0507744434705167,0.0432021912652363,"AT2G20610/AT4G38210/AT3G48860/AT2G22125/AT2G20700/AT5G13990/AT5G04950/AT2G43750/AT2G05520/AT3G13900/AT1G78020/AT3G03220/AT4G17530/AT5G08390/AT5G48230/AT3G51160/AT2G34480/AT3G48820/AT2G39700/AT5G47200/AT1G69530/AT1G48100/AT3G56930/AT5G01770/AT5G12180/AT2G40610/AT4G08920/AT3G17220/AT3G56950/AT4G39110/AT1G74380/AT2G26330/AT2G36880/AT4G33970/AT1G21270/AT3G19020/AT1G50890/AT5G01180/AT1G33240/AT1G56430/AT3G56960/AT1G26770/AT3G13530/AT4G28250/AT5G23430/AT3G29030/AT5G09810/AT3G46550/AT3G49720/AT4G18830/AT5G24630/AT2G03680/AT5G55540/AT3G51800/AT1G76850/AT5G55230/AT3G50960/AT1G69380/AT1G15990/AT2G18300/AT1G01910/AT3G46290/AT3G45970/AT5G60920/AT1G05850/AT4G38630/AT4G32410/AT3G13870",68
"03","GO:0104004","cellular response to environmental stimulus","32/2188","198/21869",0.00445734099867659,0.0518165891096153,0.0440889163999532,"AT1G61660/AT1G78380/AT1G32080/AT4G35920/AT1G14320/AT4G02440/AT1G08540/AT3G22840/AT1G07180/AT2G20180/AT4G08920/AT3G59410/AT5G57345/AT1G04820/AT4G14960/AT5G19000/AT2G40080/AT1G33240/AT3G18870/AT3G52740/AT2G34640/AT1G09340/AT2G03680/AT1G54160/AT2G18790/AT2G43010/AT5G20730/AT3G44450/AT5G02810/AT3G45780/AT4G34190/AT1G05200",32
"03","GO:0003008","system process","8/2188","29/21869",0.00622941473084427,0.0655438856215828,0.0557689910384669,"AT5G04950/AT4G16370/AT3G27831/AT2G43535/AT2G43550/AT3G47960/AT1G56430/AT1G35720",8
